 NF , LCD , NucleusArea , CellArea , percentProtrusion , protrusion_extent ,NucIntegratedH,logNucbyRing488 (Yap)
0,6.41601,398,3610,23.8781,0.364486,103139.71,0.471363
0.609091,27.8396,429,2830,13.6749,0.368132,171022.137,0.0318367
1,76.1615,344,1898,0,0.106977,84131.736,-0.17616
0.538462,16.6834,326,1448,17.8867,0.296296,113274.242,0.212998
0.447368,15.4178,431,2784,20.8333,0.482558,231092.718,-0.0310174
0.576923,42.3908,332,1747,10.7041,0.333333,116231.872,0.166039
0.76506,35.8423,354,1877,8.68407,0.183099,106138.05,0.0989525
0.811688,43.9754,371,1789,5.47792,0.181818,110290.88,0.115406
0.361386,18.797,324,2729,11.8725,0.346591,65790.468,0.313622
0.222222,18.0832,357,2442,18.7142,0.28022,71001.588,0.284575
0.364017,8.61252,443,3534,26.2309,0.569061,112900.322,0.284748
0.869136,29.6912,923,7212,18.4415,0.367213,334443.512,-0.0973328
0.539216,15.949,468,3345,27.7429,0.5,162725.004,0.127442
0.424749,11.241,788,4721,19.4239,0.600939,321718.336,0.149782
1,44.7427,648,1207,0,0.0206897,160766.208,0.0796958
0.198276,9.07112,655,4689,23.3739,0.581081,181205.095,0.123275
0.818505,25.582,753,2939,7.96189,0.207317,160852.848,0.0140422
0.538961,13.2802,533,1776,9.74099,0.4375,167382.787,0.321365
0.771277,22.2568,641,2736,5.92105,0.271676,226449.275,-0.0142535
0.788889,45.2284,629,2318,3.62381,0.152439,220736.228,0.0317032
0.5,10.8968,526,3970,21.2343,0.424084,195527.876,0.340371
0.37,10.6406,675,4529,8.92029,0.5,186810.975,0.302366
0.961039,38.8199,579,4653,3.78251,0.148515,120729.027,0.0452108
0.73913,22.1337,557,2735,6.72761,0.304813,154335.231,0.155757
0.41954,13.1199,380,2158,11.4921,0.218182,84773.06,0.326994
0.173913,6.89941,326,2834,22.5829,0.425926,96795.92,0.406573
0.148276,12.5628,383,3111,15.7827,0.436842,112197.169,0.26736
0.122881,4.08147,323,2936,25.8515,0.660714,109232.14,0.44714
0,3.59997,337,2780,16.223,0.837349,93275.197,0.445064
0,3.85193,295,2210,29.5928,0.477612,115506.365,0.473866
0.150628,7.04126,399,3303,20.5873,0.70303,139817.181,0.252058
0.00851064,4.23263,343,2830,34.3816,0.510067,94682.749,0.432787
1,77.2798,407,1027,0,0,56084.6,0.00343412
0.933054,38.5951,530,3545,4.65444,0.103896,106391.67,0.228504
0.866667,42.2833,344,1657,5.0694,0.0939597,77302.992,-0.0129055
0.713592,21.9587,538,2915,5.59177,0.201031,78818.614,0.195669
0.673469,13.9704,498,3090,10.4531,0.284444,88774.476,-0.0710844
0.711974,12.9938,596,4735,14.34,0.260073,173161.84,0.214078
0.572438,19.6657,490,3736,18.3084,0.298578,149713.13,0.203352
0.621005,17.8412,323,2341,21.1021,0.256684,102766.326,0.354568
0.615,18.7056,362,2760,10.1087,0.48,77858.598,0.251307
0.533333,10.7747,313,2577,18.2771,0.333333,99563.109,0.207106
0.576642,38.373,465,1219,9.35193,0.362069,75371.85,0.100501
0.52988,13.9743,519,4493,8.63566,0.42562,120159.399,0.237445
0.892857,28.7026,463,2522,8.04917,0.352201,170338.626,0.0697404
1,58.5138,691,2131,0,0,163620.508,-0.0401175
1,72.9927,469,1860,0,0,59167.633,0.117799
0.964824,40.9836,654,2497,0,0.0461538,171915.672,0.0198989
1,21.9539,1068,5686,1.81147,0.0970149,382859.844,0.114196
0.922078,21.9925,691,5133,6.955,0.278746,203594.167,0.165977
1,40.2253,709,2665,0,0,184409.482,-0.0756528
1,31.6056,488,2947,0,0,194295.736,0.107543
0.889423,35.4233,529,2864,5.34218,0.136612,147172.561,0.103346
1,49.4071,438,1642,0,0,88285.47,0.0545371
0.736434,19.4932,523,2974,2.9926,0.165992,196108.264,0.31257
0.770213,31.6056,559,3394,9.01591,0.143541,88882.118,0.0820887
1,33.3,593,2717,0,0,215727.47,0.24252
1,32.6904,464,3138,0,0,96466.992,0.262345
1,61.8047,481,2643,0,0,108346.693,0.123497
0.422156,12.2115,485,5590,20.7156,0.335968,65921.2,0.140833
0.394649,8.41538,419,3475,14.2446,0.415842,93395.938,0.328836
0.718876,24.9501,495,3974,24.7861,0.290476,108613.89,0.115874
0.549849,22.9938,446,4578,14.0017,0.123636,116948.782,0.210991
0.481752,14.9187,554,4331,9.39737,0.30837,208694.016,0.160236
0.386454,10.6259,542,3742,11.0636,0.518182,189101.09,0.119357
0.605769,14.9678,561,4985,5.85757,0.262069,212452.944,0.37166
0.486957,16.4285,559,2631,14.3672,0.395604,193668.345,0.249331
0,8.56898,780,1251,0,0,63333.036,0.359794
0.0617284,7.47161,406,3007,3.39209,0.206897,135947.882,0.342902
0.231132,9.73141,371,2859,32.4589,0.45283,101351.264,0.160292
0.232456,7.63126,315,2397,15.3108,0.329341,86149.665,0.327169
0.147465,9.01876,422,3064,15.0457,0.368984,70664.322,0.292979
0.409836,18.9286,370,2525,11.6832,0.52381,105542.5,0.335286
0.246305,6.66089,303,2923,26.4796,0.404908,105052.524,0.311021
0.0829268,8.01154,347,3048,25.3937,0.451807,77749.861,0.248298
0.126582,14.708,350,3139,3.56802,0.159817,87460.8,0.304914
0.597701,18.4468,326,1651,0,0,98811.252,0.127353
0.259542,18.8608,404,2871,24.5211,0.276923,66196.612,0.31346
0.213043,14.247,359,2545,12.3772,0.227027,75647.403,0.184814
0.191336,10.3391,419,3367,21.7107,0.47486,115038.545,0.313653
0.194139,11.1682,530,3730,22.0107,0.34375,218252.94,0.186214
0.457143,8.42531,623,5389,23.5294,0.417778,164574.172,0.115704
0.0219298,4.15887,416,3357,18.022,0.211268,126514.752,0.276326
0.840741,28.1532,486,3840,10.3385,0.182222,82589.868,0.382802
0.591667,13.2223,509,3350,18.7761,0.293785,194092.389,0.235846
0.493902,10.021,524,4578,18.851,0.340708,249484.784,0.0879758
0.317391,27.4048,428,2627,14.8078,0.265537,69404.908,0.166046
0.966184,33.8409,565,3036,0,0,195780.41,0.204521
0.868421,41.4079,590,2436,13.5878,0.269231,177463.74,0.0292111
1,50.3525,496,1978,5.91507,0.12,160856.272,-0.00471221
1,43.573,497,2225,0,0.047619,167182.351,0.285624
1,53.2481,587,1311,0,0,169991.678,0.0430779
0.324201,9.46522,353,2649,22.4991,0.333333,102133.843,0.145879
1,64.7249,546,2547,0,0,152744.592,-0.0622936
1,65.7462,395,1354,0,0,73834.19,0.0304384
0.22973,23.7982,218,1618,7.78739,0.336,53445.97,0.175889
0.567073,47.3934,366,1561,4.09994,0.0814815,130495.47,0.0954303
1,78.064,215,1332,0,0,106128.73,0.0271663
1,64.2674,464,568,0,0,81812.48,-0.076201
0.916667,101.215,343,666,0,0,86042.922,-0.038297
0.505682,32.7225,309,1754,13.683,0.489209,88798.257,0.207519
1,76.9823,385,3462,0,0,74018.175,-0.157488
1,56.9801,279,906,0,0.0173913,78811.641,0.110716
0.941935,41.5455,456,1543,0,0.0263158,77429.256,0.00961993
0.955882,60.8273,333,1291,0,0,86000.58,0.0983196
0.754098,75.815,366,929,0,0.0165289,84677.394,0.0750885
0.946341,61.6903,436,2136,8.98876,0.139665,134295.412,-0.0450013
0.907975,28.6862,324,1968,3.45528,0.265823,85139.424,0.163519
0.94964,103.199,340,1149,7.74587,0.107438,89845.34,-0.0492153
1,101.626,375,595,0,0,86746.125,-0.0676419
0.83908,31.7864,425,2037,3.14188,0.216374,91863.75,0.0703868
0.691057,25.2589,496,3425,7.76642,0.227053,88033.552,0.0719081
0.960784,56.6572,297,2394,4.09357,0.0833333,78912.603,0.0748389
0.962963,49.0677,393,1837,0,0,87814.671,0.0038418
0.903226,42.6439,280,1876,4.53092,0.160494,86278.08,0.0981054
1,54.8847,277,2089,17.5203,0.203046,77471.914,0.208364
1,34.6981,337,3258,1.78023,0.173913,84010.73,0.233574
0.373391,24.5761,314,2782,3.30697,0.0974359,44663.988,0.310533
0.977143,52.0021,327,2020,3.51485,0.207547,89377.275,-0.0441225
1,52.4384,384,2041,0,0.0478469,82365.312,-0.0133599
0.738095,36.2582,408,2262,3.84615,0.170854,107805.024,0.136972
1,62.383,362,1576,0,0,86706.964,0.00957299
0.741294,31.2695,379,1853,9.06638,0.272222,85720.704,0.0041375
1,47.3709,441,2355,4.03397,0.09,109988.046,0.0698088
0.699346,37.2856,370,1525,0,0.013245,98504.36,0.0764356
0.593137,31.8776,458,2630,1.78707,0.11236,114715.26,0.272624
1,35.1124,388,3351,2.41719,0.0651163,91313.472,0.16753
1,45.8505,363,1746,0,0.155405,76394.439,0.116328
0.714286,22.2916,390,2769,7.58397,0.284916,81279.9,0.310807
1,49.2126,388,3337,5.06443,0.141026,115414.092,0.0474462
0.881818,64.6412,387,904,5.86283,0.232323,86855.571,0.109437
1,42.2297,460,924,0,0,110153.9,0.0435354
1,45.5996,368,2137,2.10576,0.0731707,84452.688,0.00523682
0.664865,34.3407,422,2110,2.60664,0.204545,82099.256,0.113811
1,55.7103,459,1217,0,0.0443038,164312.82,0.0700206
0.94186,57.8704,437,3132,3.95913,0.120482,72776.669,-0.0276425
0.955357,102.564,176,798,0,0,85524.208,0.130109
0.974093,63.2911,493,2447,0,0,145862.431,-0.0692251
0.737931,45.5996,328,1826,0,0.106383,66378.016,0.184374
0.857843,43.7063,369,2240,2.05357,0.147541,100543.275,0.144694
0.856354,45.8295,402,2176,5.74449,0.245509,139149.486,0.00401673
0.748466,53.9665,388,1680,5.05952,0.108696,77046.324,-0.099291
0.803846,28.0112,427,3727,14.0864,0.285124,107820.489,-0.051874
0.692737,36.914,327,2042,5.43585,0.246988,67566.375,0.0310664
1,50.6586,388,1507,0,0,92089.86,-0.066033
1,68.6813,431,907,0,0,114998.989,-0.121731
0.923497,49.6771,451,2179,3.62552,0.0982659,159933.62,-0.0128892
0.967213,53.8503,360,2130,3.94366,0.116959,95807.16,0.0316015
0.712042,35.9195,378,2488,0,0.0218579,61026.966,0.0805884
0.969325,39.2465,400,1999,0,0.0125786,115465.2,0.0513084
0.652582,36.7242,377,2494,13.9134,0.218391,139388.964,-0.103226
0.948837,49.776,388,2193,5.79115,0.0546448,99602.316,0.187796
0.893491,39.6668,358,1885,3.23607,0.190184,106599.512,0.147322
1,54.2299,380,1502,0,0,85490.12,-0.0102247
1,50.5051,455,2048,0,0,90657.84,0.0493009
1,64.6831,388,1134,0,0,74633.352,0.0190588
1,60.9013,395,1876,0,0,119944.12,0.0126954
0.866667,44.9035,396,1981,2.97829,0.146497,83872.404,0.128961
0.527273,46.7727,306,1499,5.33689,0.137681,46751.904,0.164093
0.575916,32.5309,345,1904,2.88866,0.0606061,79845.42,0.223739
0.766304,48.8998,298,1757,8.2527,0.220779,39342.854,-0.000692473
0.935484,46.8384,409,1855,7.97844,0.148936,75662.955,0.0123273
0.955446,38.9864,440,2773,2.81284,0.140625,136589.2,0.0964664
0.639344,57.7701,479,873,0,0.0642202,165601.317,-0.0902666
0.565359,27.4424,504,4380,19.8174,0.339286,171667.44,-0.0959286
0.587755,42.1053,425,1949,12.4679,0.114458,132121.025,0.0168958
1,54.1419,543,1044,0,0,151316.724,-0.0289999
0.971311,44.7828,552,3596,1.14016,0.0606061,162861.528,-0.0471456
1,46.8165,425,2297,6.835,0.177215,124712.425,0.0502162
1,40.8831,519,2963,5.19744,0.111111,135916.239,0.0956989
1,40.9165,417,1669,0,0.0909091,149506.176,0.121251
0.762332,34.1064,419,2882,11.381,0.338889,175053.172,0.0863251
0.90303,37.679,444,2019,0,0.00617284,201604.416,0.0596781
1,46.9704,437,2848,0,0,180398.844,-0.0548927
0.752427,31.5358,407,2659,2.18127,0.0611111,158738.547,0.260923
1,50.3525,440,863,0,0,106571.96,-0.0607671
0.675676,29.4031,508,2888,3.67036,0.153061,200750.424,0.130724
0.362245,18.5908,435,2844,14.2053,0.570588,184755.81,0.11394
1,44.8833,419,1723,0,0.0588235,92200.531,0.138418
1,58.3771,403,1312,0,0,155841.712,0.189466
1,42.5351,477,2325,0,0.00531915,106288.479,0.212568
0.853933,31.5756,496,2211,2.98507,0.179012,101319.408,0.161818
0.299652,27.2702,347,3056,19.6335,0.387283,82675.179,0.347009
0.414747,17.31,294,2238,17.6497,0.382166,58711.212,0.157823
1,56.3698,308,1588,3.65239,0.122137,121076.956,0.0706113
1,83.7521,396,1644,0,0,75746.88,0.0350105
0.878788,61.6143,318,734,0,0,74178.27,0.0898703
0.658009,26.738,329,2266,9.57635,0.303191,86456.265,0.24372
0.918919,64.3501,357,2111,3.22122,0.132948,121695.945,0.0885349
1,64.6412,301,1178,0,0,61904.563,0.248037
0.712195,36.7782,398,2769,13.4345,0.233333,54980.516,0.0647947
0.922794,44.6429,378,3096,5.62016,0.147059,69691.482,0.103084
0.698113,32.8623,510,3646,21.2836,0.38806,90168,0.0254359
0.932515,88.574,239,1381,13.4685,0.15748,80350.844,0.0560456
0.69,27.248,376,2551,8.62407,0.335106,106634.352,0.214582
0.919149,41.1184,476,2729,1.9421,0.103604,85521.968,0.0730299
1,59.0319,272,1077,0,0.214286,81104.688,0.022622
0.931034,60.5694,457,1468,0,0,95109.469,-0.0148445
0.719697,37.2578,204,1179,7.12468,0.327103,81958.428,0.151734
0.402516,39.4011,199,1474,24.0163,0.554455,78475.65,0.17517
0.94086,40.0641,383,2158,2.1316,0.116959,72824.386,0.117293
0.907767,50.8388,430,2321,9.6941,0.145349,163458.05,-0.0174056
0.781065,35.137,294,1960,3.41837,0.366667,96901.224,0.256377
1,80.7103,499,1626,0,0.0864198,92818.99,-0.0409871
1,60.2773,478,2229,0,0,94686.064,-0.0561963
0.7875,55.5556,392,1749,0,0,80958.584,0.220164
1,41.4422,475,2163,0,0.0160428,102001.5,0.0729764
0.841584,35.8423,481,2951,1.89766,0.157068,191087.832,0.0369148
0.9875,44.0529,511,1903,0,0.09375,101059.959,0.149808
1,58.7544,462,1863,0,0,95672.808,-0.0187552
1,56.9476,440,1698,0,0,138732.88,0.112123
0.679389,68.6813,273,1096,0,0.0254237,56393.064,-0.0213046
0.740196,46.7946,448,1717,8.15376,0.142045,186911.424,-0.102491
0.976331,36.7647,407,2051,2.53535,0.081761,121237.974,0.140194
0.822335,49.505,458,2546,10.8405,0.362069,198669.408,0.02886
0.615894,45.9137,299,1508,9.48276,0.294574,63701.053,0.0917725
1,100.604,318,664,0,0,86270.538,-0.0582402
1,83.1255,175,1110,22.1622,0.28866,56194.425,0.250506
1,76.8049,308,668,0,0,72485.028,0.0337061
1,56.3698,296,1781,0,0,63954.944,0.0483324
0.937853,36.3108,364,2192,4.51642,0.194118,81479.944,0.200264
0.980676,60.35,366,2118,8.64023,0.131429,90098.952,-0.172691
1,52.521,312,1346,8.17236,0.196721,66558.96,-0.0218461
0.295,26.9324,331,2822,25.4784,0.435583,54153.255,0.0850382
0.986301,56.338,365,1754,0,0.0137931,68913.46,0.010771
0.687151,38.506,356,1675,3.8209,0.0382166,72180.78,0.156304
0.613821,26.8312,503,3385,5.4062,0.135678,67649.476,0.13517
0.82906,33.4001,456,3268,0,0,108598.68,0.257688
1,41.632,461,1880,2.76596,0.08,138332.731,-0.068347
0.846626,32.5415,553,2129,0,0.0516129,183175.72,0.06381
1,59.8444,456,1875,0,0,141437.976,-0.0750128
1,45.6204,506,1792,0,0,88312.686,0.00778982
0.690608,34.3171,439,2282,12.4452,0.256579,158464.074,0.0238842
1,44.2087,555,2294,0,0.0478723,172426.845,-0.0232703
0.75463,46.3822,565,2716,7.6215,0.240838,183635.735,-0.0520397
0.273543,28.5633,481,3542,25.8611,0.491713,157713.166,-0.0205161
0.931937,43.4405,534,2371,4.59722,0.104972,176549.478,-0.00750684
0.937173,35.9195,462,2209,3.12359,0.105263,112339.92,0.0766958
1,49.8753,513,1744,0,0,146264.508,0.0184098
1,48.4731,501,2130,0,0,161032.923,0.0722199
1,86.2813,413,801,0,0,95577.286,-0.107558
1,39.4633,570,2433,0,0,148563.09,-0.0641998
1,48.852,531,2764,0,0,152603.028,-0.0204816
1,31.2305,877,4208,5.63213,0.136364,176383.994,0.0458277
0.99115,45.7875,476,2507,0,0,139239.996,0.167463
1,43.554,572,2297,0,0,90302.212,0.134768
0.764103,37.1747,526,2586,4.52436,0.25,123837.758,0.0711965
1,48.6381,482,2416,0,0,176585.52,-0.0706727
0.813043,42.2476,439,1840,18.4783,0.0797546,148548.82,0.0245714
0.760417,38.9408,502,2375,9.09474,0.245399,195512.434,-0.0763384
0.854922,34.965,468,2825,3.22124,0.156425,133517.592,0.0812912
0.737288,65.1466,472,2307,9.92631,0.176471,130991.328,-0.0265636
0.877551,43.9174,488,2635,2.35294,0.126316,83857.92,0.110465
0.960227,50.6586,439,2147,0,0,109863.262,0.218911
1,51.2558,459,1322,0,0,162848.61,-0.0261385
1,68.8705,458,1044,0,0,82800.904,0.0380313
0.723684,46.0617,403,1360,0,0,106385.552,0.0578667
0.84141,40.5022,466,2994,2.73881,0.117647,146549.078,0.0275717
0.688889,36.8053,453,2491,15.4556,0.373494,143298.849,0.0276233
1,70.8215,444,1235,0,0,82793.568,-0.10417
1,45.0857,480,2035,0,0.0189873,181647.84,-0.0109368
0.644144,30.6748,468,3454,17.5738,0.434066,149052.852,0.265786
1,59.1366,428,3176,0,0,92538.736,-0.0916646
1,34.4116,515,2149,0,0,136723.745,0.215199
0.666667,24.4618,535,3225,11.1318,0.507463,173081.595,0.230687
0.63981,33.9098,475,2638,5.15542,0.0898876,112662.4,0.0680197
1,50.9944,374,2331,0,0,91235.43,-0.108434
1,78.5546,382,1832,3.38428,0.0681818,76173.856,-0.0486551
1,67.7048,406,1382,0,0,84876.33,-0.0797009
1,46.4253,437,1568,0,0.132867,67669.013,0.063455
0.989247,83.2639,296,687,0,0,91679.488,0.0476409
0.973154,72.6744,471,1624,0,0,160660.926,-0.0296496
1,59.9161,410,1077,0,0,55092.11,-0.0654039
0.875,68.0735,376,1697,3.94814,0.137725,95905.192,-0.121192
1,49.2126,487,1839,0,0.0121212,99011.97,-0.0863255
0.636364,26.688,312,1800,9.72222,0.202899,73090.056,0.0284406
0.79558,23.7248,383,2101,9.04331,0.276316,87028.707,0.110805
1,72.2022,417,1351,0,0,76511.994,-0.129667
1,41.9992,471,2370,3.16456,0.158974,103258.743,-0.0161666
1,61.9579,335,827,0,0,53889.775,-0.000779562
1,57.1755,408,1477,0,0.00729927,101856.384,-0.0317867
1,49.2854,456,1725,0,0.0112994,69661.752,-0.0157374
0.539394,19.8965,302,1681,10.5294,0.337662,69304.772,0.0448006
1,47.9386,367,1721,7.0889,0.202703,98875.305,0.0766896
1,76.2195,403,1311,0,0,106408.523,0.0769036
1,49.0436,425,3213,1.52505,0.0659341,62268.45,-0.0191243
1,72.5163,418,1541,0,0,103907.276,0.0201935
0.506977,19.5925,343,2702,22.4648,0.414013,92668.996,0.116946
0.839416,61.6143,317,1410,12.766,0.205128,108569.647,0.0364538
1,80.6452,345,911,0,0,56680.395,0.0188076
1,71.4286,398,1070,0,0,106907.576,0.076708
0.931298,83.682,339,1369,0,0,95566.812,-0.0376896
0.9375,72.2543,360,1473,0,0,90109.08,0.133395
0.864865,51.9481,390,1620,3.20988,0.143836,76704.03,0.128879
0.543011,25.4001,375,2890,17.8893,0.391304,93547.5,0.0767374
0.753731,47.7327,292,1331,4.28249,0.145038,88192.76,0.158949
0.447853,25.4453,309,2152,12.1283,0.355263,38022.759,-0.0150445
1,65.9631,358,1323,0,0,92545.506,0.0360774
0.70073,51.9481,381,1186,4.63744,0.0991736,65916.81,-4.28E-02
0.494253,45.045,398,1937,0,0.0662651,89489.902,0.106892
0.956522,63.0517,267,1500,0,0,115034.547,0.0126171
0.932584,38.3877,452,2070,2.56039,0.0818713,60266.064,0.0984017
0.858696,40.1123,444,2365,0,0.00564972,63533.736,0.077756
0.796512,44.7427,382,2019,0,0.0359281,93505.196,0.144607
1,55.6793,338,1514,0,0,60014.942,-0.0228295
0.649215,21.0881,402,2745,12.5319,0.402299,46405.272,0.187738
1,49.5786,383,1750,0,0,64516.35,0.127359
1,53.3618,432,1549,0,0,55717.2,0.0725317
0.757396,41.4766,415,2031,0,0.0503145,81327.965,0.158652
0.366337,22.9305,363,4744,9.25379,0.313433,54110.595,0.181234
0.764045,48.1928,361,2098,0,0.00578035,59681.964,0.125526
0.458182,11.0254,460,3464,20.3811,0.517949,90628.28,0.266037
1,71.2758,428,1381,0,0,74930.816,-0.080127
1,56.4334,588,1759,0,0,142607.64,-0.122406
0.969072,41.4079,576,2376,0,0,153674.496,0.0162848
1,28.9603,826,4335,7.88927,0.200692,193125.408,-0.0751541
0.931507,50.1002,435,1492,0,0,88718.25,0.0369104
0.869048,36.2713,577,2109,0,0,99170.144,0.0321048
0.891089,61.237,569,784,0,0.03,96499.555,0.137145
1,51.7063,494,1173,0,0,185853.174,-0.0534369
0.885845,30.0481,671,3233,0,0,174242.596,-0.0320649
1,85.9845,407,2080,0,0,99104.907,-0.00617334
1,56.8505,464,1673,0,0,79147.264,-0.0522645
0.948864,49.505,606,1713,0,0,185565.684,-0.046403
1,47.3934,581,2473,0,0,184765.553,-0.136282
1,74.9625,443,715,0,0,85668.669,-0.00655426
0.982759,56.8182,458,2112,3.55114,0.159509,91617.404,0.03515
1,43.6491,627,1761,0,0,122617.374,-0.102546
1,45.3309,578,1462,0,0,170077.656,-0.196588
1,51.8941,516,2318,0,0.0618557,144968.652,-0.156702
0.755556,35.2983,569,2787,10.3696,0.186603,174884.995,-0.0287469
1,27.4198,1084,4529,3.93023,0.109145,295840.944,-0.133213
1,40.404,653,2873,0,0,205933.998,-0.0464516
1,65.7895,527,1892,0,0,134038.234,-0.143235
1,50.1253,724,2757,0,0.00909091,254735.056,-0.095131
1,28.2885,580,2685,2.4581,0.25,195908.34,0.0119333
1,53.4188,438,1871,0,0,102822.252,0.018379
0.925,20.9336,1086,6508,11.1094,0.138801,178266.9,0.0602824
1,70.373,531,2248,0,0,223584.453,0.00784167
0.825688,29.274,584,3426,3.23993,0.233333,161400.664,0.129937
0.715909,19.1351,809,4743,11.4274,0.302905,130600.915,0.118129
0.68,46.729,399,2263,0,0,100189.299,-0.0724666
0.940594,53.4188,526,2333,3.12902,0.0543478,208413.824,-0.144524
0.63981,18.0636,456,3692,19.1766,0.393617,159920.112,0.0153214
1,55.2792,457,1977,0,0,85901.376,-0.0105114
1,65.8328,412,1673,0,0,79239.96,-0.126271
0.929412,58.9971,399,1948,2.41273,0.157576,85371.237,0.0501476
0.805668,55.0964,553,2809,5.01958,0.127358,143138.52,-0.0871191
0.958506,30.8737,490,4258,1.12729,0.104348,88274.48,0.0918592
1,51.2558,578,2224,0,0,84011.722,-0.0578374
0.864865,43.0663,597,2421,0,0.0393258,164431.113,0.0737009
0.128571,16.581,379,2836,16.6432,0.439306,88835.705,0.193831
0.118367,14.7667,435,3399,7.38452,0.282609,84299.52,0.186244
0.218605,12.1877,370,2914,16.987,0.435754,94957.54,0.179989
1,42.3191,540,2602,4.22752,0.0625,72213.12,0.08533
1,69.8812,351,699,0,0,84213.324,-0.0935098
0.395604,13.541,381,2955,19.7631,0.5,90589.608,0.123457
1,36.2976,451,2416,0,0.0917874,107065.596,0.0891638
0.746781,22.8885,623,3916,4.26456,0.204545,210742.21,0.17827
0.634043,19.857,623,4207,11.3382,0.40553,208089.476,0.021749
0.75,25.7732,535,4846,10.2146,0.403162,186247.945,0.235189
1,36.914,580,2108,0,0,67884.36,0.0195852
1,28.1452,579,2377,0,0.0909091,169088.265,0.0944415
0.95122,87.9507,380,1265,0,0.0324675,109377.3,0.0102472
0.958549,36.2845,561,2782,0,0,190921.764,0.0690088
1,70.8717,381,1985,3.32494,0.113924,87197.184,-0.084911
0.691057,18.7406,591,3489,3.46804,0.229787,149106.936,0.18668
1,74.9625,551,1483,0,0,112334.574,-0.0631338
1,26.3227,729,2817,0,0,166910.382,-0.0248535
1,64.9773,637,3119,0,0,139771.814,-0.131163
0.927481,24.8385,582,4250,6.02353,0.149798,104499.846,0.252462
1,61.1621,356,1571,0,0,91714.856,-0.0318057
